"spdomain","product","quan5","qent","price","calperg"
"4","107",571.107480,394.054377,0.027156,1.344000
"4","108",52.606041,57.265083,0.470770,3.140000
"4","109",0.000000,0.000000,0.000000,0.000000
"4","110",0.000000,0.000000,1.073910,0.000000
"4","111",13.367949,13.025632,0.301820,3.650000
"4","112",34.435474,49.555441,0.113494,0.946000
"4","113",58.750931,74.820029,0.340414,3.650000
"4","114",0.000000,0.000000,1.415191,0.000000
"4","115",9.907839,11.907241,0.330212,3.780000
"4","116",69.217484,62.454550,0.302322,3.390000
"4","117",2.282440,3.012312,2.400627,1.798200
"4","119",1.652167,2.245412,1.952311,1.221000
"4","121",1.255512,1.808688,2.176819,1.483500
"4","122",0.000000,0.000000,0.293603,0.000000
"4","123",5.568172,6.141328,1.335038,3.750000
"4","125",133.618330,221.357713,0.029021,0.600000
"4","127",3.702731,4.369033,2.084548,8.840000
"4","132",90.386070,130.746140,0.039537,0.433100
"4","134",0.000000,0.000000,0.298022,0.000000
"4","135",0.000000,0.000000,0.198853,0.000000
"4","136",27.597885,35.500719,0.097911,0.163800
"4","137",0.000000,0.000000,0.379623,0.000000
"4","138",0.000000,0.000000,0.201810,0.000000
"4","139",80.091110,109.019376,0.198578,0.261000
"4","140",0.000000,0.000000,0.327282,0.000000
"4","141",27.021412,32.086370,1.146282,3.130000
"4","143",3.403951,4.851513,0.704797,5.670000
"4","144",0.000000,0.000000,1.750000,0.000000
"4","145",10.604346,16.568756,0.517772,0.810000
"4","146",7.953154,9.958158,0.919329,5.730000
"4","147",3.667502,4.793498,1.600621,3.870000
"4","150",9.600003,13.589781,0.363269,0.000000
"4","154",11.348320,18.906564,0.273227,0.810000
"5","100",687.719060,686.306715,0.094444,0.689000
"5","105",293.744140,293.475026,0.120092,1.016400
"5","106",0.000000,0.000000,0.081744,0.000000
"5","107",321.569000,324.374864,0.073396,1.344000
"5","108",47.287464,47.215187,0.400772,3.140000
"5","109",84.473373,84.046167,0.153836,0.646800
"5","110",0.000000,0.000000,0.957408,0.000000
"5","111",0.000000,0.000000,0.258812,0.000000
"5","112",23.249117,23.158293,0.175518,0.946000
"5","113",49.991444,49.894552,0.492310,3.650000
"5","114",0.000000,0.000000,1.010148,0.000000
"5","115",15.988372,15.948709,0.551307,3.780000
"5","116",0.000000,0.000000,0.338138,0.000000
"5","117",5.474328,5.428728,2.176478,1.798200
"5","119",1.163075,1.153036,2.375589,1.221000
"5","121",0.000000,0.000000,2.591507,0.000000
"5","122",4.247847,4.212559,0.725092,0.616100
"5","123",2.288645,2.272286,1.831238,3.750000
"5","125",132.083740,132.547983,0.046150,0.600000
"5","127",0.000000,0.000000,2.020920,0.000000
"5","132",0.000000,0.000000,0.071731,0.000000
"5","134",12.436533,12.349414,0.225048,0.494000
"5","135",0.000000,0.000000,0.249071,0.000000
"5","136",34.878334,34.599283,0.140423,0.163800
"5","137",0.000000,0.000000,0.281136,0.000000
"5","138",20.159933,19.992723,0.233579,0.201600
"5","139",0.000000,0.000000,0.284117,0.000000
"5","140",15.735750,15.615092,0.681873,1.030000
"5","141",54.069389,53.776649,0.815822,3.130000
"5","143",1.558953,1.549382,1.835728,5.670000
"5","144",4.372267,4.351398,1.307449,5.880000
"5","145",0.000000,0.000000,0.727129,0.000000
"5","146",0.000000,0.000000,1.148567,0.000000
"5","147",4.449388,4.418625,1.690496,3.870000
"5","150",7.501040,7.432566,0.540681,0.000000
"5","154",14.939366,14.848069,0.259805,0.810000
