"spdomain","product","quan5","qent","price","calperg"
"3","121",0.000000,0.000000,3.647072,0.000000
"3","122",9.338360,7.330513,0.686937,0.616100
"3","123",12.963957,11.813320,0.313003,3.750000
"3","124",0.000000,0.000000,0.108307,0.000000
"3","125",38.323353,32.107677,0.248341,0.600000
"3","127",41.145420,58.834136,0.101158,8.840000
"3","130",0.000000,0.000000,0.258941,0.000000
"3","131",0.000000,0.000000,0.348256,0.000000
"3","132",0.000000,0.000000,0.108052,0.000000
"3","134",23.256042,17.991738,0.377381,0.494000
"3","135",14.047672,11.327696,0.174460,0.364000
"3","136",42.919350,40.175924,0.123410,0.163800
"3","137",0.000000,0.000000,0.232878,0.000000
"3","138",32.804977,28.487478,0.111107,0.201600
"3","139",0.000000,0.000000,0.114450,0.000000
"3","140",21.166101,16.361018,0.333979,1.030000
"3","141",40.127167,33.115282,0.436896,3.130000
"3","143",0.000000,0.000000,0.772661,0.000000
"3","144",8.235477,5.743123,0.644104,5.880000
"3","145",0.000000,0.000000,0.826641,0.000000
"3","146",0.000000,0.000000,1.101624,0.000000
"3","147",9.624576,7.047955,1.694689,3.870000
"3","149",0.000000,0.000000,0.104012,0.000000
"3","150",13.671539,12.039430,0.186174,0.000000
"3","151",0.000000,0.000000,0.520051,0.000000
"3","154",0.000000,0.000000,0.170801,0.000000
"3","158",0.000000,0.000000,0.032052,0.000000
"4","101",7.433655,9.702611,1.058196,0.689000
"4","102",0.000000,0.000000,2.641646,0.000000
"4","103",0.000000,0.000000,0.794107,0.000000
"4","104",1.439706,1.871006,1.197912,0.689000
"4","105",16.829348,22.020962,0.606567,1.016400
"4","106",0.000000,0.000000,1.638850,0.000000
"4","107",4.390856,5.667097,0.578415,1.344000
"4","108",8.674344,10.944390,0.890968,3.140000
"4","109",2.836705,3.634343,0.433483,0.646800
"4","110",11.524648,14.690122,1.108696,3.610000
"4","111",0.000000,0.000000,0.315529,0.000000
"4","112",15.303823,19.052459,0.127997,0.946000
"4","113",34.705067,43.476389,0.627402,3.650000
"4","114",13.315000,16.299530,0.264943,2.660000
"4","115",3.045998,3.813147,0.619441,3.780000
