"spdomain","product","quan5","qent","price","calperg"
"3","121",0.000000,0.000000,3.506616,0.000000
"3","122",8.879909,6.620188,0.684658,0.616100
"3","123",12.224257,14.921540,0.318716,3.750000
"3","124",0.000000,0.000000,0.108780,0.000000
"3","125",38.861355,26.082632,0.243562,0.600000
"3","127",41.642666,55.546115,0.098475,8.840000
"3","130",0.000000,0.000000,0.262001,0.000000
"3","131",0.000000,0.000000,0.337261,0.000000
"3","132",0.000000,0.000000,0.102470,0.000000
"3","134",22.998075,17.159835,0.381359,0.494000
"3","135",13.776804,11.960640,0.177257,0.364000
"3","136",42.391579,46.632171,0.123254,0.163800
"3","137",0.000000,0.000000,0.239926,0.000000
"3","138",32.984791,33.821167,0.112277,0.201600
"3","139",0.000000,0.000000,0.115250,0.000000
"3","140",21.480993,14.429729,0.331948,1.030000
"3","141",40.028885,36.394936,0.438521,3.130000
"3","143",0.000000,0.000000,0.763979,0.000000
"3","144",8.300531,5.621052,0.641932,5.880000
"3","145",0.000000,0.000000,0.826641,0.000000
"3","146",0.000000,0.000000,1.101624,0.000000
"3","147",9.497015,7.427644,1.694540,3.870000
"3","149",0.000000,0.000000,0.103488,0.000000
"3","150",13.762359,14.205027,0.186220,0.000000
"3","151",0.000000,0.000000,0.520964,0.000000
"3","154",0.000000,0.000000,0.178264,0.000000
"3","158",0.000000,0.000000,0.032052,0.000000
"4","101",7.452459,10.273766,1.058196,0.689000
"4","102",0.000000,0.000000,2.467402,0.000000
"4","103",0.000000,0.000000,0.794107,0.000000
"4","104",1.365486,1.870116,1.252898,0.689000
"4","105",16.871920,23.318137,0.606567,1.016400
"4","106",0.000000,0.000000,1.638850,0.000000
"4","107",4.401963,5.985438,0.578415,1.344000
"4","108",8.696287,11.509114,0.890968,3.140000
"4","109",2.762822,3.722130,0.431319,0.646800
"4","110",11.482741,15.381959,1.106264,3.610000
"4","111",0.000000,0.000000,0.315529,0.000000
"4","112",15.227491,19.786515,0.128211,0.946000
"4","113",34.682423,45.471240,0.626969,3.650000
"4","114",13.414532,17.087344,0.258909,2.660000
"4","115",3.053703,4.000530,0.619441,3.780000
"4","116",6.361173,7.954261,0.226608,3.390000
"4","117",3.326430,4.520142,2.993224,1.798200
"4","118",0.000000,0.000000,2.631536,0.000000
"4","119",0.412711,0.561401,3.303375,1.221000
"4","121",0.431854,0.586550,4.447403,1.483500
"4","122",5.785139,7.821502,1.115399,0.616100
"4","123",8.405296,10.953007,0.617241,3.750000
"4","124",0.000000,0.000000,0.154327,0.000000
"4","125",16.102936,21.602413,0.402425,0.600000
"4","127",70.787361,52.745642,0.095461,8.840000
"4","130",0.000000,0.000000,0.710008,0.000000
"4","131",0.000000,0.000000,0.345156,0.000000
"4","132",0.000000,0.000000,0.166930,0.000000
"4","134",0.000000,0.000000,0.321027,0.000000
"4","135",14.221711,19.018577,0.138655,0.364000
"4","136",43.724506,59.461296,0.148363,0.163800
"4","137",5.588307,7.551479,0.360201,0.264000
"4","138",22.274563,30.183011,0.124179,0.201600
"4","139",21.570232,29.094508,0.136573,0.261000
"4","140",0.000000,0.000000,0.533454,0.000000
"4","141",10.177836,13.471191,0.775237,3.130000
"4","143",1.057357,1.378766,1.095697,5.670000
"4","144",8.686740,10.880375,0.391560,5.880000
"4","145",0.000000,0.000000,0.548721,0.000000
"4","146",0.000000,0.000000,1.283070,0.000000
"4","147",9.073609,12.146321,1.603754,3.870000
"4","149",10.468437,14.246202,0.120482,0.000000
"4","150",7.563738,10.375387,0.171327,0.000000
"4","151",0.000000,0.000000,0.581993,0.000000
"4","154",2.027022,2.718818,0.708803,0.810000
"4","158",0.000000,0.000000,0.594960,0.000000
"5","101",4.041576,4.906286,1.285399,0.689000
"5","102",0.763960,0.853927,1.968736,0.689000
"5","103",0.000000,0.000000,2.182409,0.000000
"5","104",0.000000,0.000000,1.419395,0.000000
"5","105",29.464384,32.503003,0.948368,1.016400
"5","106",4.107770,4.309007,0.673392,3.430000
