"spdomain","product","quan5","qent","price","calperg"
"3","132",26.899950,34.483181,0.176589,0.433100
"3","134",0.000000,0.000000,0.913868,0.000000
"3","135",13.255282,17.439983,0.200457,0.364000
"3","136",28.274168,33.950541,0.242120,0.163800
"3","137",12.414766,14.926658,0.459493,0.264000
"3","138",33.430836,38.546663,0.300057,0.201600
"3","139",37.269222,47.941636,0.274485,0.261000
"3","140",10.539223,14.465477,0.547548,1.030000
"3","141",7.583407,9.681176,1.154601,3.130000
"3","143",2.733993,3.172721,1.338969,5.670000
"3","144",4.202160,6.975406,0.780008,5.880000
"3","146",0.000000,0.000000,1.282674,0.000000
"3","147",6.131375,7.734692,2.522543,3.870000
"3","149",0.000000,0.000000,0.122202,0.000000
"3","150",10.975812,14.463506,0.327414,0.000000
"3","151",0.000000,0.000000,0.939379,0.000000
"3","158",0.000000,0.000000,0.839888,0.000000
"3","162",0.000000,0.000000,0.683611,0.000000
"3","166",0.000000,0.000000,0.154650,0.000000
"3","170",0.000000,0.000000,0.876337,0.000000
"3","171",0.000000,0.000000,0.452469,0.000000
"4","101",1.058367,1.371737,4.059524,0.689000
"4","102",0.000000,0.000000,0.000000,0.000000
"4","103",0.000000,0.000000,0.602629,0.000000
"4","105",0.000000,0.000000,0.528229,0.000000
"4","107",5.518768,7.469457,0.660856,1.344000
"4","108",11.761596,12.983421,1.238611,3.140000
"4","109",0.000000,0.000000,0.567636,0.000000
"4","110",0.000000,0.000000,1.262919,0.000000
"4","111",7.545887,9.270203,0.630544,3.650000
"4","112",0.000000,0.000000,0.142400,0.000000
"4","113",24.050690,29.533743,0.567036,3.650000
"4","114",0.000000,0.000000,0.125166,0.000000
"4","115",7.993588,9.170604,0.301518,3.780000
"4","116",31.101572,34.067049,0.468795,3.390000
"4","117",1.207175,1.593075,4.995991,1.798200
"4","118",1.065339,1.418011,4.220059,2.353400
"4","119",0.690948,0.937634,4.565793,1.221000
"4","120",0.000000,0.000000,0.412248,0.000000
"4","121",0.803809,1.122931,5.666442,1.483500
"4","122",4.197420,5.561537,1.250285,0.616100
"4","123",5.796042,7.335662,1.111055,3.750000
"4","125",8.469807,11.068848,0.266346,0.600000
"4","127",37.127857,21.994787,0.295425,8.840000
"4","132",41.039021,48.121336,0.098170,0.433100
"4","134",0.000000,0.000000,0.440104,0.000000
"4","135",22.722456,33.450300,0.160269,0.364000
"4","136",16.267405,22.839874,0.258765,0.163800
"4","137",3.802091,4.681029,0.745322,0.264000
"4","138",26.338360,34.319929,0.159742,0.201600
"4","139",55.899879,73.812039,0.210476,0.261000
"4","140",9.368041,11.788134,0.482913,1.030000
"4","141",71.423973,86.936085,0.658611,3.130000
"4","143",0.000000,0.000000,0.533687,0.000000
"4","144",0.000000,0.000000,0.393612,0.000000
"4","146",10.694428,10.186528,0.800527,5.730000
"4","147",7.247673,10.638086,1.072004,3.870000
"4","149",0.000000,0.000000,0.110768,0.000000
"4","150",12.797638,17.068759,0.374299,0.000000
"4","151",0.000000,0.000000,0.941654,0.000000
"4","158",0.000000,0.000000,0.884270,0.000000
"4","162",0.000000,0.000000,0.643343,0.000000
"4","166",0.000000,0.000000,0.164300,0.000000
"4","170",0.000000,0.000000,1.314552,0.000000
"4","171",0.000000,0.000000,0.295002,0.000000
"5","101",24.018644,16.124631,3.498073,0.689000
"5","102",0.000000,0.000000,1.234237,0.000000
"5","103",0.000000,0.000000,1.021872,0.000000
"5","105",11.594437,7.831567,3.274755,1.016400
"5","107",7.178128,5.115015,1.032306,1.344000
"5","108",82.277359,107.861075,0.249219,3.140000
"5","109",6.727930,4.520243,3.059110,0.646800
"5","110",2.905936,2.184700,1.573032,3.610000
"5","111",0.000000,0.000000,1.039868,0.000000
"5","112",0.000000,0.000000,0.783135,0.000000
"5","113",29.846027,24.093186,1.010077,3.650000
"5","114",0.000000,0.000000,0.304374,0.000000
"5","115",24.007902,20.759198,0.773434,3.780000
"5","116",11.957210,11.234266,0.527545,3.390000
"5","117",3.041457,2.058677,5.151034,1.798200
"5","118",0.000000,0.000000,4.785428,0.000000
"5","119",0.722409,0.485599,5.535569,1.221000
"5","120",0.000000,0.000000,5.303229,0.000000
"5","121",0.000000,0.000000,8.046485,0.000000
"5","122",0.000000,0.000000,1.359891,0.000000
"5","123",2.666702,2.025236,1.510584,3.750000
"5","125",44.272434,32.165834,0.361123,0.600000
"5","127",7.704284,15.689497,0.425772,8.840000
"5","132",38.989429,32.655695,0.100802,0.433100
"5","134",0.000000,0.000000,0.911255,0.000000
"5","135",12.935330,9.080774,0.355128,0.364000
"5","136",18.624838,12.650028,0.396814,0.163800
"5","137",0.000000,0.000000,0.395591,0.000000
"5","138",53.014881,37.405931,0.180202,0.201600
"5","139",0.000000,0.000000,0.256533,0.000000
"5","140",43.932671,32.532711,0.511309,1.030000
"5","141",89.722473,71.901255,0.899888,3.130000
"5","143",0.000000,0.000000,1.990156,0.000000
"5","144",9.977596,8.466030,1.295931,5.880000
"5","146",0.000000,0.000000,0.084364,0.000000
"5","147",2.495924,1.793710,2.652154,3.870000
"5","149",0.000000,0.000000,0.174633,0.000000
"5","150",17.754698,11.793395,0.386345,0.000000
"5","151",0.000000,0.000000,0.812819,0.000000
"5","158",0.000000,0.000000,0.674911,0.000000
"5","162",0.000000,0.000000,1.022413,0.000000
"5","166",0.000000,0.000000,0.128161,0.000000
"5","170",0.000000,0.000000,0.881139,0.000000
"5","171",0.000000,0.000000,0.308782,0.000000
