"spdomain","product","quan5","qent","price","calperg"
"3","139",71.249809,90.501131,0.206111,0.261000
"3","140",14.241682,18.275867,0.803921,1.030000
"3","141",22.890276,27.970770,1.047610,3.130000
"3","144",8.087777,10.222494,0.673617,5.880000
"3","145",0.000000,0.000000,0.908666,0.000000
"3","146",0.000000,0.000000,0.227095,0.000000
"3","147",14.896994,19.143220,2.048246,3.870000
"3","150",19.885183,27.106804,0.360998,0.000000
"3","153",11.062569,13.820115,0.689413,1.530000
"3","154",0.000000,0.000000,1.547646,0.000000
"3","155",0.000000,0.000000,0.080976,0.000000
"3","156",0.000000,0.000000,0.138015,0.000000
"4","102",0.000000,0.000000,0.000000,0.000000
"4","103",0.000000,0.000000,4.253963,0.000000
"4","104",0.000000,0.000000,2.379457,0.000000
"4","105",21.213915,33.934727,0.617863,1.016400
"4","107",35.403496,49.152190,0.606845,1.344000
"4","108",47.066872,53.773957,0.583725,3.140000
"4","109",0.000000,0.000000,1.236901,0.000000
"4","110",0.000000,0.000000,0.851742,0.000000
"4","111",19.349041,21.320382,0.683607,3.650000
"4","112",0.000000,0.000000,0.234498,0.000000
"4","113",48.990150,56.872149,0.505362,3.650000
"4","114",0.000000,0.000000,0.116390,0.000000
"4","115",0.000000,0.000000,0.423603,0.000000
"4","116",147.511400,160.261256,0.375954,3.390000
"4","117",1.709291,2.360550,3.110536,1.798200
"4","118",0.000000,0.000000,3.142295,0.000000
"4","119",0.000000,0.000000,3.183961,0.000000
"4","121",0.739459,1.026342,4.882799,1.483500
"4","122",0.000000,0.000000,1.719069,0.000000
"4","123",16.563646,21.372173,0.490975,3.750000
"4","125",35.770767,47.516523,0.189346,0.600000
"4","127",55.531708,23.892080,0.224163,8.840000
"4","131",0.000000,0.000000,1.073564,0.000000
"4","132",18.610661,24.864417,0.185480,0.433100
"4","134",0.000000,0.000000,0.213689,0.000000
"4","135",30.161661,42.984868,0.124081,0.364000
"4","136",23.323725,32.727311,0.180197,0.163800
"4","137",0.000000,0.000000,0.581098,0.000000
"4","138",56.739079,75.439773,0.117784,0.201600
"4","139",232.168780,308.860653,0.135590,0.261000
"4","140",13.353096,19.496493,0.275301,1.030000
"4","141",77.574844,92.095502,0.522625,3.130000
"4","144",0.000000,0.000000,0.800000,0.000000
"4","145",8.616667,13.226103,0.487552,0.810000
"4","146",13.675140,13.634876,0.606623,5.730000
"4","147",7.891820,10.925947,0.845510,3.870000
"4","150",19.795959,28.435997,0.330419,0.000000
"4","153",43.493458,55.602179,0.300625,1.530000
"4","154",13.615855,17.457571,0.505349,0.810000
"4","155",0.000000,0.000000,0.072677,0.000000
"4","156",42.942799,61.984156,0.107064,0.000000
"5","102",1.810290,1.019669,8.583067,0.689000
"5","103",16.756506,9.456246,5.137443,0.689000
"5","104",51.965130,29.402376,2.513389,0.689000
"5","105",51.228745,29.295780,2.171553,1.016400
"5","107",61.423958,37.267076,1.267491,1.344000
"5","108",88.235001,76.601408,0.558154,3.140000
"5","109",14.737267,8.144441,2.876590,0.646800
"5","110",5.391469,3.362499,2.305776,3.610000
"5","111",0.000000,0.000000,0.360420,0.000000
"5","112",70.955086,50.153159,0.266638,0.946000
"5","113",86.902901,66.046903,0.900176,3.650000
"5","114",0.000000,0.000000,0.314945,0.000000
"5","115",39.185345,30.206449,0.844767,3.780000
"5","116",0.000000,0.000000,0.618899,0.000000
"5","117",8.801558,5.051248,4.534978,1.798200
"5","118",3.239429,1.865908,4.343154,2.353400
"5","119",2.926480,1.652198,5.167287,1.221000
"5","121",1.544837,0.870743,6.933537,1.483500
"5","122",7.681868,4.279576,2.252076,0.616100
"5","123",7.956699,5.161468,1.540562,3.750000
"5","125",82.375328,52.250637,0.362513,0.600000
"5","127",28.539913,86.094588,0.363020,8.840000
"5","131",23.114353,14.188881,0.494618,0.620800
